Game_date=20170925;DFS_Salary_date=20170925
MLB_ID;ESPN_ID;Name(LF);Name(FL);Team;H/A;Bats;Active;FD_pos;DK_pos;DD_pos;YH_pos;FD_sal;DK_sal;DD_sal;YH_sal;NP;PA;AB;Hits;2B;3B;HR;Runs;RBI;BB;IBB;SO;HBP;SB;CS;AVG;OBP;SLG;OPS;wOBA;MLB_ID(p);ESPN_ID(p);Pitcher_name(LF);Pitcher_name(FL);P_Team;Throws;game_time;Stadium;FD_sal;DK_sal;DD_sal;YH_sal
547172;31844;Wolters, Tony;Tony Wolters;col;H;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;628333;33617;Despaigne, Odrisamer;Odrisamer Despaigne;mia;R;8:40 PM EDT;Coors Field;;;;
608596;33225;Murphy, Tommy;Tom Murphy;col;H;R;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;628333;33617;Despaigne, Odrisamer;Odrisamer Despaigne;mia;R;8:40 PM EDT;Coors Field;;;;
518960;30456;Lucroy, Jonathan;Jonathan Lucroy;col;H;R;1;2;2;2;2;;;;;16;3;3;0;0;0;0;0;0;0;0;2;0;0;0;.000;.000;.000;.000;.000;628333;33617;Despaigne, Odrisamer;Odrisamer Despaigne;mia;R;8:40 PM EDT;Coors Field;;;;
518934;30765;LeMahieu, D.J.;DJ LeMahieu;col;H;R;1;4;45;45;4;;;;;40;8;7;1;0;0;0;0;0;1;0;2;0;0;0;.143;.250;.143;.393;.200;628333;33617;Despaigne, Odrisamer;Odrisamer Despaigne;mia;R;8:40 PM EDT;Coors Field;;;;
596115;32150;Story, Trevor;Trevor Story;col;H;R;1;;;;;;;;;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;628333;33617;Despaigne, Odrisamer;Odrisamer Despaigne;mia;R;8:40 PM EDT;Coors Field;;;;
489138;30635;Moore, Tyler;Tyler Moore;mia;A;R;1;3;37;37;3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
543829;30726;Gordon, Dee;Dee Gordon;mia;A;L;1;4;4;4;4;;;;;19;6;6;1;0;0;0;0;0;0;0;1;0;0;0;.167;.167;.167;.333;.150;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
518618;31784;Dietrich, Derek;Derek Dietrich;mia;A;L;1;5;57;57;7;;;;;12;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1.000;1.000;1.000;2.000;.800;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
500743;30791;Rojas, Miguel;Miguel Rojas;mia;A;R;1;4;56;56;6;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
592885;31283;Yelich, Christian;Christian Yelich;mia;A;L;1;7;7;7;7;;;;;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1.000;1.000;1.000;2.000;.900;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
542513;33065;Telis, Tomas;Tomas Telis;mia;A;S;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
454560;29258;Ellis, A.J.;A.J. Ellis;mia;A;R;1;2;2;2;2;;;;;105;24;18;4;1;0;1;2;6;4;4;2;0;0;0;.222;.348;.444;.792;.341;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
605119;33776;Anderson, Brian;Brian Anderson;mia;A;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
519317;30583;Stanton, Giancarlo;Giancarlo Stanton;mia;A;R;1;7;7;7;;;;;;10;3;3;2;0;0;1;1;3;0;0;1;0;0;0;.667;.667;1.667;2.333;.967;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
542303;31668;Ozuna, Marcell;Marcell Ozuna;mia;A;R;1;7;7;7;7;;;;;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
571506;31453;Bour, Justin;Justin Bour;mia;A;L;1;3;3;3;3;;;;;6;1;1;0;0;0;0;0;0;0;0;1;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
400085;4570;Suzuki, Ichiro;Ichiro Suzuki;mia;A;L;1;7;7;7;7;;;;;10;3;3;1;0;0;0;1;0;0;0;0;0;1;0;.333;.333;.333;.667;.300;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
449107;29145;Aviles, Mike;Mike Aviles;mia;A;R;1;6;56;56;6;;;;;8;3;3;1;0;0;0;0;0;0;0;0;0;0;0;.333;.333;.333;.667;.300;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
592663;32177;Realmuto, J.T.;J.T. Realmuto;mia;A;R;1;2;2;2;2;;;;;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0;.000;.000;.000;.000;.000;543022;30564;Chatwood, Tyler;Tyler Chatwood;col;R;8:40 PM EDT;Coors Field;;;;
572041;30699;Pollock, A.J.;A.J. Pollock;ari;H;R;1;7;7;7;7;;;;;41;10;7;3;1;0;0;0;0;2;0;0;1;0;0;.429;.600;.571;1.171;.515;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
453923;28661;Blanco, Gregor;Gregor Blanco;ari;H;L;1;7;7;7;7;;;;;47;12;10;3;1;0;0;2;0;1;0;1;1;0;0;.300;.417;.400;.817;.371;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
571757;30654;Hazelbaker, Jeremy;Jeremy Hazelbaker;ari;H;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
545121;32985;Vargas, Ildemaro;Ildemaro Vargas;ari;H;S;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
502671;31027;Goldschmidt, Paul;Paul Goldschmidt;ari;H;R;1;3;3;3;3;;;;;125;28;27;7;2;0;2;4;6;1;0;8;0;0;0;.259;.286;.556;.841;.354;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
455104;28561;Iannetta, Chris;Chris Iannetta;ari;H;R;1;2;2;2;2;;;;;19;4;4;1;0;0;1;1;1;0;0;2;0;0;0;.250;.250;1.000;1.250;.500;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
606466;32512;Marte, Ketel;Ketel Marte;ari;H;S;1;6;6;6;6;;;;;15;4;3;1;0;0;0;0;0;1;0;0;0;0;0;.333;.500;.333;.833;.400;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
518614;30475;Descalso, Daniel;Daniel Descalso;ari;H;L;1;4;46;46;6;;;;;62;19;18;4;1;0;0;1;0;1;0;4;0;0;0;.222;.263;.278;.541;.245;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
489267;29206;Rosales, Adam;Adam Rosales;ari;H;R;1;4;;45;4;;;;;28;6;5;0;0;0;0;0;0;1;0;3;0;0;0;.000;.167;.000;.167;.117;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
592273;32269;Drury, Brandon;Brandon Drury;ari;H;R;1;3;45;45;5;;;;;53;10;7;5;0;0;0;0;1;3;0;2;0;0;0;.714;.800;.714;1.514;.660;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
543302;31998;Herrmann, Chris;Chris Herrmann;ari;H;L;1;2;27;27;2;;;;;39;9;8;0;0;0;0;0;0;1;0;2;0;0;0;.000;.111;.000;.111;.078;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
571974;31477;Murphy, J.R.;John Ryan Murphy;ari;H;R;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
444482;33384;Peralta, David;David Peralta;ari;H;L;1;7;7;7;7;;;;;24;6;6;0;0;0;0;0;0;0;0;2;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
502117;29307;Negron, Kris;Kristopher Negron;ari;H;R;1;4;46;46;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
572233;32758;Walker, Christian;Christian Walker;ari;H;R;1;;3;3;3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
571875;32742;Lamb, Jake;Jake Lamb;ari;H;L;1;5;5;5;5;;;;;72;17;16;6;2;0;2;5;4;1;0;7;0;1;0;.375;.412;.875;1.287;.529;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
571681;31280;Fuentes, Reymond;Rey Fuentes;ari;H;L;1;7;;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
502110;31065;Martinez, J.D.;J.D. Martinez;ari;H;R;1;7;7;7;7;;;;;63;17;16;4;1;0;0;0;0;1;0;3;0;0;1;.250;.294;.312;.607;.274;456501;28955;Cueto, Johnny;Johnny Cueto;sf;R;9:40 PM EDT;Chase Field;;;;
452655;29087;Span, Denard;Denard Span;sf;A;L;1;7;7;7;;;;;;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
457763;30112;Posey, Buster;Buster Posey;sf;A;R;1;2;23;23;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
596103;35265;Slater, Austin;Austin Slater;sf;A;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
592620;31499;Parker, Jarrett;Jarrett Parker;sf;A;L;1;7;7;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
467055;29212;Sandoval, Pablo;Pablo Sandoval;sf;A;S;1;5;5;5;5;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
452254;28687;Pence, Hunter;Hunter Pence;sf;A;R;1;7;7;7;7;;;;;7;2;2;2;1;0;1;1;1;0;0;0;0;0;0;1.000;1.000;3.000;4.000;1.625;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
460026;29180;Hundley, Nick;Nick Hundley;sf;A;R;1;2;2;2;;;;;;5;2;2;1;1;0;0;1;0;0;0;0;0;0;0;.500;.500;1.000;1.500;.625;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
543148;31038;Federowicz, Tim;Tim Federowicz;sf;A;R;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
543063;30469;Crawford, Brandon;Brandon Crawford;sf;A;L;1;6;6;6;6;;;;;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;.000;1.000;.000;1.000;.700;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
593525;32775;Calixte, Orlando;Orlando Calixte;sf;A;R;1;6;;6;6;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
624507;34992;Jones, Ryder;Ryder Jones;sf;A;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
605412;32087;Panik, Joe;Joe Panik;sf;A;L;1;4;4;4;;;;;;10;3;3;1;1;0;0;1;0;0;0;0;0;0;0;.333;.333;.667;1.000;.417;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
605509;33394;Tomlinson, Kelby;Kelby Tomlinson;sf;A;R;1;4;46;46;4;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
491676;29550;Hernandez, Gorkys;Gorkys Hernandez;sf;A;R;1;7;7;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
607776;32765;Williamson, Mac;Mac Williamson;sf;A;R;1;7;7;7;7;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;643327;34824;Godley, Zack;Zack Godley;ari;R;9:40 PM EDT;Chase Field;;;;
621566;32767;Olson, Matt;Matt Olson;oak;H;L;1;;;;;;;;;6;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1.000;1.000;2.000;3.000;1.250;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
592192;31670;Canha, Mark;Mark Canha;oak;H;R;1;7;37;37;3;;;;;44;11;11;1;0;0;1;1;1;0;0;4;0;0;0;.091;.091;.364;.455;.182;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
622194;33280;Maxwell, Bruce;Bruce Maxwell;oak;H;L;1;;;;;;;;;21;5;4;1;0;0;0;0;0;1;0;1;0;0;0;.250;.400;.250;.650;.320;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
592387;33970;Healy, Ryon;Ryon Healy;oak;H;R;1;;;;;;;;;30;6;6;1;0;0;0;0;0;0;0;3;0;0;0;.167;.167;.167;.333;.150;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
600524;32778;Nunez, Renato;Renato Nunez;oak;H;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
501981;31478;Davis, Khris;Khris Davis;oak;H;R;1;7;7;7;7;;;;;48;12;11;1;0;0;0;0;1;1;0;5;0;0;0;.091;.167;.091;.258;.133;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
519295;31558;Smolinski, Jake;Jake Smolinski;oak;H;R;1;7;7;7;7;;;;;39;11;10;1;0;0;0;1;0;0;0;3;1;0;0;.100;.182;.100;.282;.145;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
620439;33226;Barreto, Franklin;Franklin Barreto;oak;H;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
459964;29124;Joyce, Matt;Matt Joyce;oak;H;L;1;7;7;7;7;;;;;120;34;31;4;2;0;1;1;1;3;0;8;0;1;0;.129;.206;.290;.496;.221;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
656305;33857;Chapman, Matt;Matt Chapman;oak;H;R;1;;;;;;;;;7;2;2;0;0;0;0;0;0;0;0;2;0;0;0;.000;.000;.000;.000;.000;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
640461;33771;Pinder, Chad;Chad Pinder;oak;H;R;1;;;;;;;;;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1.000;1.000;1.000;2.000;.900;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
621563;33017;Wendle, Joey;Joey Wendle;oak;H;L;1;;;;;;;;;14;5;5;1;0;0;0;0;0;0;0;0;0;0;0;.200;.200;.200;.400;.180;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
621471;33803;Powell, Boog;Boog Powell;oak;H;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
476704;29074;Lowrie, Jed;Jed Lowrie;oak;H;S;1;5;56;56;6;;;;;181;46;46;11;2;0;1;3;3;0;0;11;0;0;0;.239;.239;.348;.587;.254;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
543760;32146;Semien, Marcus;Marcus Semien;oak;H;R;1;6;56;56;6;;;;;95;26;25;7;0;0;3;5;4;1;0;4;0;0;0;.280;.308;.640;.948;.396;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
572033;30600;Phegley, Josh;Josh Phegley;oak;H;R;1;2;2;2;2;;;;;9;3;3;1;0;0;0;0;0;0;0;2;0;0;0;.333;.333;.333;.667;.300;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
572863;33257;Garneau, Dustin;Dustin Garneau;oak;H;R;1;2;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;433587;6194;Hernandez, Felix;Felix Hernandez;sea;R;10:05 PM EDT;Oakland Coliseum;;;;
434563;28447;Ruiz, Carlos;Carlos Ruiz;sea;A;R;1;2;2;2;2;;;;;18;4;3;2;0;0;0;0;0;1;0;1;0;0;0;.667;.750;.667;1.417;.625;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
592325;31824;Gamel, Ben;Ben Gamel;sea;A;L;1;;;;;;;;;14;4;4;0;0;0;0;0;0;0;0;1;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
572287;32657;Zunino, Mike;Mike Zunino;sea;A;R;1;2;;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
516416;31037;Segura, Jean;Jean Segura;sea;A;R;1;6;6;6;6;;;;;22;6;5;1;0;0;0;2;0;1;0;1;0;1;0;.200;.333;.200;.533;.267;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
443558;6242;Cruz, Nelson;Nelson Cruz;sea;A;R;1;7;7;7;7;;;;;25;5;3;1;0;0;1;1;2;2;0;1;0;0;0;.333;.600;1.333;1.933;.680;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
572122;30819;Seager, Kyle;Kyle Seager;sea;A;L;1;5;5;5;5;;;;;21;4;3;0;0;0;0;0;0;1;0;1;0;0;0;.000;.250;.000;.250;.175;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
475174;30016;Alonso, Yonder;Yonder Alonso;sea;A;L;1;;3;3;;;;;;14;3;2;0;0;0;0;0;0;1;0;1;0;0;0;.000;.333;.000;.333;.233;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
429664;6204;Cano, Robinson;Robinson Cano;sea;A;L;1;4;4;4;4;;;;;15;5;5;4;1;0;1;2;3;0;0;0;0;0;0;.800;.800;1.600;2.400;1.010;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
628338;35050;Heredia, Guillermo;Guillermo Heredia;sea;A;R;1;;;;;;;;;5;2;2;1;0;0;0;0;0;0;0;1;0;0;0;.500;.500;.500;1.000;.450;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
595238;33491;Hannemann, Jacob;Jacob Hannemann;sea;A;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
502481;30461;Dyson, Jarrod;Jarrod Dyson;sea;A;L;1;7;7;7;7;;;;;9;2;1;1;0;0;0;1;0;1;0;0;0;0;0;1.000;1.000;1.000;2.000;.800;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
571745;32771;Haniger, Mitch;Mitch Haniger;sea;A;R;1;;;;;;;;;19;4;4;2;1;0;0;0;0;0;0;1;0;0;0;.500;.500;.750;1.250;.537;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
493596;30117;Beckham, Gordon;Gordon Beckham;sea;A;R;1;5;45;45;5;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
596129;32851;Vogelbach, Dan;Daniel Vogelbach;sea;A;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
600301;32715;Motter, Taylor;Taylor Motter;sea;A;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
502143;29439;Valencia, Danny;Danny Valencia;sea;A;R;1;5;57;57;5;;;;;8;2;2;0;0;0;0;0;0;0;0;1;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
605357;35899;Marjama, Mike;Mike Marjama;sea;A;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;605254;36078;Gossett, Daniel;Daniel Gossett;oak;R;10:05 PM EDT;Oakland Coliseum;;;;
518735;30950;Grandal, Yasmani;Yasmani Grandal;lad;H;S;1;2;2;2;2;;;;;23;5;3;0;0;0;0;1;0;2;0;1;0;0;0;.000;.400;.000;.400;.280;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
444843;6481;Ethier, Andre;Andre Ethier;lad;H;L;1;7;7;7;7;;;;;46;14;9;3;2;0;0;2;1;2;0;2;2;0;0;.333;.500;.556;1.056;.443;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
624577;32574;Puig, Yasiel;Yasiel Puig;lad;H;R;1;7;7;7;7;;;;;32;9;7;4;0;0;0;1;1;2;0;1;0;1;1;.571;.667;.571;1.238;.556;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
574847;31923;Segedin, Rob;Rob Segedin;lad;H;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
571771;31358;Hernandez, Kike;Enrique Hernandez;lad;H;R;1;4;46;46;4;;;;;16;3;2;1;0;0;0;0;1;1;0;0;0;0;1;.500;.667;.500;1.167;.533;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
605131;32856;Barnes, Austin;Austin Barnes;lad;H;R;1;;2;2;2;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
608369;32691;Seager, Corey;Corey Seager;lad;H;L;1;6;6;6;6;;;;;32;5;4;0;0;0;0;0;0;1;0;2;0;0;0;.000;.200;.000;.200;.140;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
434158;6125;Granderson, Curtis;Curtis Granderson;lad;H;L;1;7;7;7;7;;;;;55;13;11;1;0;0;0;0;0;2;0;1;0;0;0;.091;.231;.091;.322;.177;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
641355;33912;Bellinger, Cody;Cody Bellinger;lad;H;L;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
571657;33287;Farmer, Kyle;Kyle Farmer;lad;H;R;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.000;.000;.000;.000;.000;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
457759;29607;Turner, Justin;Justin Turner;lad;H;R;1;5;45;45;5;;;;;56;12;12;3;1;0;0;0;0;0;0;3;0;0;1;.250;.250;.333;.583;.254;475243;30515;Wood, Travis;Travis Wood;sd;L;10:10 PM EDT;Dodger Stadium;;;;
