20180905;tam;tor;3;10;10.6744;9.97667;-148;+128
20180905;hou;min;9;1;10.3556;8.70444;-240;+205
20180905;det;chw;10;2;8.39333;9.41875;+137;-157
20180905;atl;bos;8;9;10.2513;9.455;-168;+144
20180905;stl;was;7;6;10.4475;9.9975;-117;-103
20180905;sea;bal;5;2;10.87;8.78;-250;+210
20180905;mia;phi;2;1;8.59125;10.815;+167;-194
20180905;nym;lad;7;3;9.225;11.0413;+162;-187
20180905;nyy;oak;2;8;9.76;8.43125;-147;+127
20180905;cin;pit;2;3;9.6825;11.1137;+166;-192
20180905;chc;mil;6;4;10.7357;10.1437;-115;-105
20180905;cle;kan;3;1;10.6222;7.55556;-350;+275
20180426;chw;kan;6;3;8.03778;9.77556;+158;-183
20180426;atl;cin;7;4;10.8888;9.9675;-138;+118
20180426;det;pit;0;1;8.7625;9.17875;+135;-155
20180426;ari;phi;8;2;9.52875;10.1075;+102;-122
20180426;tor;bos;4;5;7.755;10.3233;+185;-215
20180426;tam;bal;9;5;9.06444;8.86889;+118;-138
20180426;mil;chc;0;1;9.1275;10.545;+143;-166
20180426;min;nyy;3;4;8.86222;11.0289;+200;-235
20180426;cle;sea;4;5;9.22667;9.86889;-119;-101
20180426;stl;nym;4;3;8.33625;8.31625;-110;-110
20180816;nym;phi;24;4;10.6812;11.8713;-;-
20180816;was;stl;5;4;11.7786;10.6725;-105;-115
20180816;min;det;15;8;10.57;9.28555;-170;+145
20180816;col;atl;5;3;10.325;10.2275;-108;-112
20180816;tam;nyy;3;1;9.63667;10.505;+165;-190
20180816;sdg;ari;1;5;9.1025;9.88375;+132;-152
20180816;phi2;nym2;9;6;11.6829;11.1233;-;-
20180816;tex;laa;8;6;11.7389;11.1722;-113;-107
20180816;kan;tor;6;2;9.08125;9.86778;+122;-142
20180816;chc;pit;1;0;10.5662;9.4225;-130;+110
20180411;chc;pit;13;5;9.85375;8.3375;-164;+142
20180411;nyy;bos;10;7;9.66556;9.43444;-107;-113
20180411;min;hou;9;8;9.65444;11.2744;+140;-163
20180411;atl;was;5;3;10.06;10.5875;-101;-119
20180411;sdg;col;4;6;12.1825;12.8288;+140;-160
20180411;det;cle;1;5;7.61;10.2711;+240;-290
20180411;chw;tam;2;1;8.94;9.77778;-104;-116
20180411;oak;lad;16;6;8.58833;9.61143;+165;-190
20180411;ari;sfo;7;3;9.03875;9.4575;-119;-101
20180411;mia;nym;1;4;9.54;10.0413;+119;-139
20180411;sea;kan;4;2;8.95556;8.35778;-143;+123
20180411;phi;cin;4;3;9.38125;9.77286;-116;-104
20180411;laa;tex;7;2;12.4425;10.7178;-120;+100
20180411;mil;stl;3;2;9.05875;10.01;+130;-150
20180411;bal;tor;5;3;9.25667;8.65875;-135;+115
20180814;atl;mia;10;6;11.3013;9.31;-220;+190
20180814;chw;det;6;3;9.40222;9.70889;+117;-137
20180814;sdg;laa;3;7;9.49833;8.78;-125;+105
20180814;hou;col;1;5;9.64889;7.80667;-215;+185
20180814;mil;chc;7;0;11.1637;11.4062;+124;-144
20180814;kan;tor;5;6;9.12429;10.5133;+130;-150
20180814;stl;was;6;4;9.8625;11.1929;-110;-110
20180814;cle;cin;8;1;11.8788;8.7525;-230;+195
20180814;bos;phi;2;1;11.2125;9.97625;-135;+115
20180814;tam;nyy;1;4;8.45222;10.4862;+195;-230
20180814;tex;ari;4;6;9.58;11.76;+152;-177
20180814;oak;sea;3;2;8.66778;10.0078;+118;-138
20180814;bal;nym;6;3;10.8333;10.5322;-105;-115
20180814;min;pit;5;2;9.52667;10.5056;+113;-133
20180814;lad;sfo;1;2;11.2243;9.56333;-210;+180
20180402;was;atl;8;1;11.97;9.5125;-125;+105
20180402;pit;min;5;4;9.3425;8.965;-135;+115
20180402;tor;chw;4;2;10.3656;8.97667;-166;+143
20180402;stl;mil;8;4;10.2163;9.48625;+102;-122
20180402;lad;ari;7;8;11.3714;10.97;-108;-112
20180402;oak;tex;3;1;10.3644;9.16;-168;+144
20180402;chc;cin;0;1;12.5175;10.5813;-153;+133
20180402;cle;laa;6;0;9.75;9.15889;-112;-108
20180402;col;sdg;7;4;9.50429;9.06571;-112;-108
20180402;mia;bos;3;7;9.33625;10.4525;+118;-138
20180402;bal;hou;1;6;9.29111;11.7844;+200;-235
20180402;kan;det;1;6;9.85111;9.61778;-104;-116
20180506;cin;mia;5;8;12.0613;11.745;-135;+115
20180506;laa;sea;8;2;10.275;10.3344;-133;+113
20180506;col;nym;3;2;7.3825;9.10125;+175;-205
20180506;tam;tor;1;2;8.27222;7.91222;-130;+110
20180506;min;chw;5;3;10.3375;8.25857;-155;+135
20180506;kan;det;4;2;9.06556;8.07333;-143;+123
20180506;mil;pit;0;9;10.175;9.9675;-130;+110
20180506;bos;tex;6;1;11.9356;8.3275;-260;+220
